trans_id,date,card,account,account_valid_to,client,last_name,first_name,patronymic,date_of_birth,passport,passport_valid_to,phone,oper_type,amount,oper_result,terminal,terminal_type,city,address
459271531,01/05/2020 11:09:16,41390037068690866708,40817810000004455264,11/26/2032,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Пополнение,46781.22,Успешно,ATM80373,ATM,Суджа,"Суджа, ул. Волкова Космонавта, д. 65"
459271532,01/05/2020 11:11:13,52427032562864072815,40817810000007505391,12/6/2027,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Снятие,48250.28,Успешно,POS41732,POS,Тулун,"Тулун, ул. Житкова Бориса, д. 25"
459271533,01/05/2020 11:13:05,54357884634898291980,40817810000006351705,12/28/2024,4-62986,Пудков,Петр,Михаилович,8/28/1979,8585112233,7/1/2025,+79256005183,Оплата,46742.25,Успешно,POS37441,POS,Выкса,"Выкса, ул. Слесарная, д. 80"
459271534,01/05/2020 11:13:44,47234804997222809765,40817810000006625264,11/16/2020,3-68608,Гуляков,Роман,Олегович,2/13/1996,9599815430,6/16/2039,+79362135846,Пополнение,24201.55,Отказ,POS65199,POS,Губкинский,"Губкинский, ул. Гончарная, д. 21"
459271535,01/05/2020 11:15:14,41523695016552267498,40817810000008269238,3/28/2037,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Снятие,40246.26,Успешно,POS53745,POS,Юрюзань,"Юрюзань, ул. Ленинградская, д. 82"
459271536,01/05/2020 11:15:55,47684911061262980464,40817810000002120267,2/26/2031,2-64134,Велдин,Александр,Михаилович,6/22/1935,8521619473,8/2/2029,+79328601196,Снятие,52870.23,Отказ,POS89498,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
459271537,01/05/2020 11:16:36,54686264343023369825,40817810000003077929,6/25/2031,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Оплата,85044.86,Успешно,POS73362,POS,Верхний Уфалей,"Верхний Уфалей, ул. Друйская, д. 100"
459271538,01/05/2020 11:17:25,54772564995678073251,40817810000009070438,10/5/2036,2-24355,Городиловский,Константин,Михаилович,10/25/1964,7933786291,5/10/2039,+79619233397,Оплата,93485.02,Успешно,POS11310,POS,Пласт,"Пласт, ул. Чайлытко, д. 46"
459271539,01/05/2020 11:18:05,51480011501247008287,40817810000003696426,10/11/2022,5-37951,Гладишкин,Никита,Валериевич,1/28/1930,3407932346,5/10/2029,+79556552427,Оплата,35160.86,Отказ,ATM87646,ATM,Кушва,"Кушва, ул. Мирная, д. 11"
459271540,01/05/2020 11:19:14,42709569502892864324,40817810000004595418,8/19/2036,3-59321,Антощук,Игорь,Владимирович,9/11/1983,8108438217,5/2/2020,+79451696230,Оплата,84834.7,Успешно,POS66062,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
459271541,01/05/2020 11:20:33,42292599635243793980,40817810000002815378,5/16/2021,5-66035,Сноркин,Павел,Олегович,12/20/1962,8550980625,11/20/2033,+79618054901,Снятие,83902.37,Успешно,ATM29949,ATM,Болотное,"Болотное, ул. Шаумяна, д. 66"
459271542,01/05/2020 11:22:54,43635473643390841832,40817810000002568304,9/26/2037,3-24355,Кеменев,Валерий,Кириллович,7/2/1960,6630310773,11/23/2037,+79814077106,Снятие,97661.89,Успешно,ATM88406,ATM,Дубна,"Дубна, ул. Вокзальная , д. 3"
459271543,01/05/2020 11:24:12,58235449787979135237,40817810000005428412,12/5/2035,2-61884,Гуляков,Василий,Васильевич,2/24/1997,4581135200,11/26/2024,+79497212935,Пополнение,39030.94,Отказ,POS64475,POS,Вичуга,"Вичуга, ул. Котляревского, д. 100"
459271544,01/05/2020 11:25:49,44700367509489867743,40817810000006171820,11/28/2023,8-80252,Фель,Евгений,Никитович,2/4/1988,3904347595,9/28/2026,+79692321575,Пополнение,66440.01,Отказ,POS57136,POS,Ивантеевка,"Ивантеевка, ул. Подлесная, д. 60"
459271545,01/05/2020 11:27:24,54369092512558193072,40817810000009604835,1/4/2027,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Оплата,52184.98,Отказ,POS33945,POS,Моздок,"Моздок, ул. Геофизиков, д. 48"
459271546,01/05/2020 11:30:19,59473778313673073626,40817810000003891465,11/15/2021,8-92352,Рубахов,Кирилл,Павлович,11/24/1988,4013277631,5/7/2032,+79270608184,Пополнение,28856.97,Успешно,POS66216,POS,Белев,"Белев, ул. Герцена, д. 42"
459271547,01/05/2020 11:32:10,45042898281443991625,40817810000008404901,10/21/2032,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Пополнение,88924.34,Успешно,POS76281,POS,Каменногорск,"Каменногорск, ул. Сумгаитская, д. 42"
459271548,01/05/2020 11:35:05,42396595186024374031,40817810000003117195,9/21/2030,5-29335,Петропуло,Игорь,Павлович,7/7/1977,1265721588,6/10/2025,+79454204196,Оплата,90497.51,Успешно,ATM95603,ATM,Снежинск,"Снежинск, ул. Митченко, д. 47"
459271549,01/05/2020 11:36:33,55896969315211641733,40817810000008910786,2/6/2040,4-94215,Фель,Валерий,Николаевич,5/9/1944,9277303923,1/2/2028,+79153121852,Оплата,43685.71,Успешно,POS70407,POS,Бронницы,"Бронницы, ул. Семипалатинская, д. 50"
459271550,01/05/2020 11:38:22,52748805544580219456,40817810000001914375,4/10/2040,2-87664,Штыкашов,Александр,Дмитриевич,9/1/1951,7915924107,12/22/2034,+79585879616,Пополнение,70352.46,Успешно,POS37441,POS,Выкса,"Выкса, ул. Слесарная, д. 80"
459271551,01/05/2020 11:40:18,49217457497256422439,40817810000006442333,1/27/2030,5-51270,Петропуло,Николай,Владимирович,5/15/1994,6445270790,11/1/2037,+79886548801,Пополнение,82413.24,Успешно,POS26342,POS,Гатчина,"Гатчина, ул. Оранская, д. 54"
459271552,01/05/2020 11:42:40,41129681598593390215,40817810000005198404,9/8/2033,8-39512,Манвелян,Николай,Павлович,6/8/1953,4221537287,10/22/2024,+79539068761,Пополнение,72992.53,Успешно,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271553,01/05/2020 11:44:50,43257215347345387005,40817810000005494259,9/6/2020,9-84454,Петропуло,Евгений,Павлович,11/25/1950,5263317668,11/12/2023,+79714131751,Пополнение,23713.33,Успешно,POS76281,POS,Каменногорск,"Каменногорск, ул. Сумгаитская, д. 42"
459271554,01/05/2020 11:46:30,51620640756844394795,40817810000004474024,6/14/2036,2-87664,Штыкашов,Александр,Дмитриевич,9/1/1951,7915924107,12/22/2034,+79585879616,Оплата,81909.76,Отказ,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271555,01/05/2020 11:48:27,54686264343023369825,40817810000003077929,6/25/2031,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Снятие,47673.18,Успешно,ATM94002,ATM,Хадыженск,"Хадыженск, ул. Кленовая, д. 88"
459271556,01/05/2020 11:49:34,48666356887870377186,40817810000006523552,7/3/2037,3-59321,Антощук,Игорь,Владимирович,9/11/1983,8108438217,5/2/2020,+79451696230,Снятие,47471.46,Успешно,ATM88406,ATM,Дубна,"Дубна, ул. Вокзальная , д. 3"
459271557,01/05/2020 11:50:59,54628282177813973353,40817810000005051587,12/10/2026,6-60366,Гладишкин,Роман,Сергеевич,11/9/1952,2327881587,4/27/2031,+79214630163,Оплата,52817.94,Успешно,POS85298,POS,Реж,"Реж, ул. Гористая, д. 56"
459271558,01/05/2020 11:51:43,41010294678692251578,40817810000007050892,11/19/2025,3-95179,Мисик,Сергей,Николаевич,6/25/1938,7076445954,11/9/2022,+79497481039,Оплата,28397.59,Успешно,ATM19940,ATM,Кола,"Кола, ул. Загородная, д. 17"
459271559,01/05/2020 11:54:31,55045310597957107403,40817810000008150921,6/27/2032,4-83295,Бухарец,Игорь,Николаевич,9/8/1954,3791961371,11/20/2027,+79667902348,Пополнение,32951.04,Успешно,ATM16730,ATM,Черкесск,"Черкесск, ул. Гинтовта, д. 56"
459271560,01/05/2020 11:57:02,45473821128386466168,40817810000002202005,3/20/2024,3-95179,Мисик,Сергей,Николаевич,6/25/1938,7076445954,11/9/2022,+79497481039,Снятие,12398.13,Успешно,POS82543,POS,Белая Калитва,"Белая Калитва, ул. Шишковская, д. 46"
459271561,01/05/2020 11:59:52,44344743277790432718,40817810000009472127,12/15/2026,9-84454,Петропуло,Евгений,Павлович,11/25/1950,5263317668,11/12/2023,+79714131751,Оплата,89227.52,Успешно,POS66216,POS,Белев,"Белев, ул. Герцена, д. 42"
459271562,01/05/2020 12:01:11,59812811138022612069,40817810000005625369,3/7/2030,2-64134,Велдин,Александр,Михаилович,6/22/1935,8521619473,8/2/2029,+79328601196,Пополнение,66410.87,Успешно,POS27110,POS,Белокуриха,"Белокуриха, ул. Моторная, д. 63"
459271563,01/05/2020 12:03:35,43100586305811088650,40817810000005726969,4/8/2022,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Пополнение,56795.09,Отказ,ATM80373,ATM,Суджа,"Суджа, ул. Волкова Космонавта, д. 65"
459271564,01/05/2020 12:04:25,57638305474403589008,40817810000005665357,2/7/2027,1-83806,Куратник,Валерий,Никитович,11/24/1946,2939202395,9/2/2021,+79564008708,Оплата,27001.78,Успешно,POS41732,POS,Тулун,"Тулун, ул. Житкова Бориса, д. 25"
459271565,01/05/2020 12:05:05,43388428029307412361,40817810000009822859,3/18/2026,6-60366,Гладишкин,Роман,Сергеевич,11/9/1952,2327881587,4/27/2031,+79214630163,Пополнение,68251.07,Успешно,ATM94006,ATM,Дигора,"Дигора, ул. Возрождения, д. 35"
459271566,01/05/2020 12:06:41,56022774652169393106,40817810000007692742,11/4/2035,2-24355,Городиловский,Константин,Михаилович,10/25/1964,7933786291,5/10/2039,+79619233397,Снятие,7311.67,Отказ,ATM75799,ATM,Нижний Новгород,"Нижний Новгород, ул. Короленковская, д. 5"
459271567,01/05/2020 12:08:46,59746320898087815215,40817810000003875460,5/26/2031,7-13006,Пудков,Павел,Романович,10/24/1944,4707213670,5/17/2036,+79699177182,Пополнение,51985.46,Успешно,ATM29949,ATM,Болотное,"Болотное, ул. Шаумяна, д. 66"
459271568,01/05/2020 12:10:31,58472463206926072516,40817810000003407992,7/27/2036,6-15824,Мисик,Иван,Олегович,9/23/1982,2415173943,9/7/2027,+79781630114,Оплата,90416.83,Успешно,POS48933,POS,Красноармейск,"Красноармейск, ул. Нечуя-Левицкого, д. 9"
459271569,01/05/2020 12:12:39,58864129629735017523,40817810000005352394,2/25/2034,2-96498,Барецкий,Василий,Кириллович,12/11/1947,6145797023,12/5/2033,+79891553815,Оплата,33560.1,Успешно,ATM56696,ATM,Верхний Уфалей,"Верхний Уфалей, ул. Вересневая, д. 39"
459271570,01/05/2020 12:14:17,44392621689028890198,40817810000009203078,4/8/2030,1-58689,Пудков,Евгений,Александрович,10/14/1968,8980655264,12/19/2032,+79478301780,Пополнение,27098.93,Успешно,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271571,01/05/2020 12:17:01,55595484893721150800,40817810000004930459,12/10/2025,9-84454,Петропуло,Евгений,Павлович,11/25/1950,5263317668,11/12/2023,+79714131751,Пополнение,24438.78,Успешно,POS66216,POS,Белев,"Белев, ул. Герцена, д. 42"
459271572,01/05/2020 12:19:48,43214813485540156030,40817810000003200225,7/9/2023,2-57004,Хандрамайло,Владимир,Владимирович,1/22/1959,8081589114,9/12/2027,+79656652391,Снятие,15999.06,Успешно,POS91355,POS,Демидов,"Демидов, ул. Примеровская, д. 65"
459271573,01/05/2020 12:21:32,59239386691198496562,40817810000004330768,7/7/2029,5-77607,Мисик,Сергей,Олегович,5/8/1992,3195562178,9/27/2032,+79181011177,Снятие,17551.18,Успешно,ATM82015,ATM,Камбарка,"Камбарка, ул. Тикоцкого, д. 49"
459271574,01/05/2020 12:22:49,58051432648367026578,40817810000002196920,9/18/2024,1-67071,Омелюшкин,Никита,Евгеньевич,2/22/1984,5074120512,7/25/2036,+79599551193,Снятие,19242.02,Успешно,ATM41625,ATM,Краснослободск,"Краснослободск, ул. Черняховского, д. 57"
459271575,01/05/2020 12:24:38,45790033194751098585,40817810000008543358,5/25/2026,2-48299,Белохов,Михаил,Романович,10/19/1957,8778457371,2/14/2026,+79954610552,Оплата,26032.76,Успешно,POS94907,POS,Сухой Лог,"Сухой Лог, ул. Боричев Ток, д. 67"
459271576,01/05/2020 12:25:36,59004212417880330795,40817810000001059161,4/9/2040,9-84454,Петропуло,Евгений,Павлович,11/25/1950,5263317668,11/12/2023,+79714131751,Снятие,91555.24,Успешно,POS66216,POS,Белев,"Белев, ул. Герцена, д. 42"
459271577,01/05/2020 12:27:04,52025330762068260460,40817810000001048128,2/17/2035,1-48681,Чашко,Валерий,Дмитриевич,11/9/1965,6675992612,12/16/2025,+79593444366,Оплата,88983.6,Успешно,ATM42887,ATM,Гагарин,"Гагарин, ул. Гребенюковская, д. 96"
459271578,01/05/2020 12:28:53,49370993437972314870,40817810000009661421,11/25/2038,6-60366,Гладишкин,Роман,Сергеевич,11/9/1952,2327881587,4/27/2031,+79214630163,Снятие,92183.05,Отказ,POS33945,POS,Моздок,"Моздок, ул. Геофизиков, д. 48"
459271579,01/05/2020 12:30:01,57624010743159840768,40817810000008128795,3/8/2021,5-17875,Барецкий,Андрей,Владимирович,2/5/1989,4750296809,10/21/2032,+79733608401,Снятие,21201.42,Успешно,ATM54985,ATM,Судогда,"Судогда, ул. Глаголева, д. 36"
459271580,01/05/2020 12:31:13,46575984504005593207,40817810000007238444,8/12/2023,4-87130,Ачентов,Владимир,Петрович,2/26/1932,3526501586,11/2/2032,+79575633581,Пополнение,71436.96,Успешно,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271581,01/05/2020 12:32:28,59338280554361346330,40817810000003507152,11/2/2027,5-29335,Петропуло,Игорь,Павлович,7/7/1977,1265721588,6/10/2025,+79454204196,Оплата,14967.91,Успешно,ATM88406,ATM,Дубна,"Дубна, ул. Вокзальная , д. 3"
459271582,01/05/2020 12:35:22,51376902254327182341,40817810000004082308,11/16/2033,6-78748,Сноркин,Андрей,Антонович,11/20/1984,3602724796,10/16/2035,+79890926038,Снятие,35393.33,Успешно,ATM82416,ATM,Красноуфимск,"Красноуфимск, ул. Старошишковская, д. 77"
459271583,01/05/2020 12:37:08,43776835981366067968,40817810000002057775,2/20/2020,2-21448,Поджарый,Роман,Константинович,11/14/1930,5670092603,1/15/2033,+79410212254,Пополнение,96335.3,Успешно,POS73362,POS,Верхний Уфалей,"Верхний Уфалей, ул. Друйская, д. 100"
459271584,01/05/2020 12:38:48,56960105799754465475,40817810000007081196,9/13/2025,3-35581,Чашко,Кирилл,Павлович,8/1/1983,3981050503,12/27/2026,+79846204746,Оплата,85842.54,Успешно,ATM88406,ATM,Дубна,"Дубна, ул. Вокзальная , д. 3"
459271585,01/05/2020 12:40:05,54315818308697754473,40817810000003592424,7/10/2040,5-45744,Штыкашов,Кирилл,Кириллович,4/5/1951,8811877586,6/21/2033,+79326801532,Снятие,8897.8,Успешно,ATM72885,ATM,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
459271586,01/05/2020 12:41:44,49541707226776541548,40817810000004598740,5/9/2026,9-84454,Петропуло,Евгений,Павлович,11/25/1950,5263317668,11/12/2023,+79714131751,Оплата,49252.42,Отказ,ATM88406,ATM,Дубна,"Дубна, ул. Вокзальная , д. 3"
459271587,01/05/2020 12:44:03,57254964675620514602,40817810000003764287,12/16/2029,3-59321,Антощук,Игорь,Владимирович,9/11/1983,8108438217,5/2/2020,+79451696230,Пополнение,88783.85,Успешно,ATM50766,ATM,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
459271588,01/05/2020 12:45:39,46336499691082539151,40817810000005402691,9/22/2038,4-44798,Бухарец,Сергей,Павлович,7/5/1932,7041310992,5/5/2038,+79390152955,Снятие,93802.94,Отказ,ATM82015,ATM,Камбарка,"Камбарка, ул. Тикоцкого, д. 49"
459271589,01/05/2020 12:47:24,43139646532245284351,40817810000004024135,4/13/2026,8-33140,Ачентов,Антон,Дмитриевич,8/4/1960,6403074379,9/13/2030,+79458324907,Пополнение,94779.58,Успешно,POS63386,POS,Гурьевск,"Гурьевск, ул. Софиевская, д. 54"
459271590,01/05/2020 12:47:55,41061119556279998071,40817810000006932197,5/12/2040,2-37437,Рубахов,Никита,Михаилович,5/20/1977,1817664821,9/15/2024,+79463620365,Пополнение,34418.25,Успешно,POS48933,POS,Красноармейск,"Красноармейск, ул. Нечуя-Левицкого, д. 9"
459271591,01/05/2020 12:48:43,51870409523872905928,40817810000007452244,6/20/2037,3-35581,Чашко,Кирилл,Павлович,8/1/1983,3981050503,12/27/2026,+79846204746,Снятие,14193.94,Отказ,POS60036,POS,Цимлянск,"Цимлянск, ул. Таращанская, д. 67"
459271592,01/05/2020 12:51:13,57346788001492846016,40817810000006988751,11/16/2034,2-25611,Штыкашов,Дмитрий,Никитович,12/23/1968,1414936096,5/28/2022,+79919933977,Снятие,47325.03,Успешно,POS81772,POS,Кузнецк,"Кузнецк, ул. Халтурина, д. 73"
459271593,01/05/2020 12:53:09,43587632404498646867,40817810000002147494,6/20/2020,6-14693,Гладишкин,Александр,Михаилович,1/13/1996,7004798931,5/26/2035,+79239086361,Оплата,19594.6,Успешно,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271594,01/05/2020 12:55:07,55371543946011052180,40817810000003209213,5/28/2036,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Снятие,43839.84,Успешно,POS73362,POS,Верхний Уфалей,"Верхний Уфалей, ул. Друйская, д. 100"
459271595,01/05/2020 12:57:26,59023491404598316263,40817810000001488902,10/1/2028,5-66035,Сноркин,Павел,Олегович,12/20/1962,8550980625,11/20/2033,+79618054901,Оплата,34074.15,Отказ,ATM11901,ATM,Заречный,"Заречный, ул. Селянская, д. 57"
459271596,01/05/2020 12:59:48,46401618607288116243,40817810000006219055,8/26/2028,1-27603,Фель,Петр,Кириллович,6/24/1960,4958811076,7/25/2037,+79989865703,Пополнение,95377.7,Успешно,ATM11901,ATM,Заречный,"Заречный, ул. Селянская, д. 57"
459271597,01/05/2020 13:00:30,47003722341720202550,40817810000002733227,8/12/2030,5-51270,Петропуло,Николай,Владимирович,5/15/1994,6445270790,11/1/2037,+79886548801,Снятие,31982.47,Успешно,ATM69537,ATM,Пионерский,"Пионерский, ул. Осенняя, д. 79"
459271598,01/05/2020 13:01:16,46815242126614144911,40817810000002195948,6/12/2040,4-87130,Ачентов,Владимир,Петрович,2/26/1932,3526501586,11/2/2032,+79575633581,Пополнение,45746.57,Успешно,ATM48311,ATM,Полярный,"Полярный, ул. Седовцов, д. 93"
459271599,01/05/2020 13:03:22,55906982209276519533,40817810000001904953,9/21/2034,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Пополнение,78514.83,Успешно,ATM19940,ATM,Кола,"Кола, ул. Загородная, д. 17"
459271600,01/05/2020 13:06:17,53237058719013934807,40817810000007193288,9/2/2030,1-89825,Юнцов,Кирилл,Кириллович,7/5/1971,1952408369,8/4/2023,+79207942259,Снятие,6141.04,Отказ,POS85234,POS,Таганрог,"Таганрог, ул. Гришко Михаила, д. 75"
459271601,01/05/2020 13:08:25,57387267299011865835,40817810000002281277,1/15/2032,7-71593,Бухарец,Антон,Сергеевич,3/12/1980,7722740007,5/16/2039,+79249514649,Оплата,21047.12,Успешно,ATM93692,ATM,Кировград,"Кировград, ул. Кулибина, д. 38"
459271602,01/05/2020 13:09:47,47877247475565996937,40817810000007972168,8/11/2036,5-45744,Штыкашов,Кирилл,Кириллович,4/5/1951,8811877586,6/21/2033,+79326801532,Пополнение,42618.8,Отказ,ATM72885,ATM,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
459271603,01/05/2020 13:11:32,58747636027510497946,40817810000001973603,11/17/2025,6-15824,Мисик,Иван,Олегович,9/23/1982,2415173943,9/7/2027,+79781630114,Пополнение,65724.79,Отказ,POS45875,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
459271604,01/05/2020 13:13:24,54732484068935106670,40817810000006447434,5/22/2032,6-47242,Белохов,Дмитрий,Дмитриевич,9/18/1947,5599490788,12/22/2022,+79531661301,Снятие,24640.09,Успешно,ATM62930,ATM,Почеп,"Почеп, ул. Энтузиастов, д. 20"
459271605,01/05/2020 13:14:03,56999142927130520532,40817810000002209810,3/4/2031,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Пополнение,43340.44,Успешно,POS93826,POS,Сухиничи,"Сухиничи, ул. Стельмаха Михаила, д. 24"
459271606,01/05/2020 13:16:06,54836387586251457614,40817810000006549457,5/24/2023,1-83806,Куратник,Валерий,Никитович,11/24/1946,2939202395,9/2/2021,+79564008708,Оплата,64189.43,Успешно,ATM48088,ATM,Чехов,"Чехов, ул. Трансформаторная, д. 64"
459271607,01/05/2020 13:18:32,59450417951188592977,40817810000007353986,4/19/2038,6-56654,Юнцов,Игорь,Валериевич,11/6/1964,5564818710,10/28/2029,+79365300484,Оплата,51920.69,Успешно,POS93826,POS,Сухиничи,"Сухиничи, ул. Стельмаха Михаила, д. 24"
459271608,01/05/2020 13:19:53,56601703339069408967,40817810000007675445,6/19/2023,9-63975,Барецкий,Павел,Михаилович,10/19/1988,1741956980,2/10/2027,+79243925138,Пополнение,33975.99,Успешно,POS67659,POS,Шахунья,"Шахунья, ул. Геофизиков, д. 95"
459271609,01/05/2020 13:21:13,48796840948300245216,40817810000005615814,8/5/2027,8-80252,Фель,Евгений,Никитович,2/4/1988,3904347595,9/28/2026,+79692321575,Снятие,29060.8,Успешно,ATM42887,ATM,Гагарин,"Гагарин, ул. Гребенюковская, д. 96"
459271610,01/05/2020 13:23:36,53650032444392126982,40817810000003288795,10/2/2032,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Снятие,66987.6,Успешно,ATM54168,ATM,Нарткала,"Нарткала, ул. Коцюбинского, д. 93"
459271611,01/05/2020 13:24:32,57107908073888765580,40817810000003570465,4/23/2026,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Пополнение,45595.75,Отказ,ATM11901,ATM,Заречный,"Заречный, ул. Селянская, д. 57"
459271612,01/05/2020 13:27:22,58151217648131668100,40817810000008584077,3/11/2026,2-48299,Белохов,Михаил,Романович,10/19/1957,8778457371,2/14/2026,+79954610552,Снятие,16254.84,Отказ,POS71096,POS,Михайловка,"Михайловка, ул. Кременчугская, д. 49"
459271613,01/05/2020 13:30:21,57252687333168663851,40817810000006437473,9/14/2031,3-98093,Куратник,Николай,Кириллович,8/24/1972,2291764320,4/24/2024,+79372313004,Пополнение,28599.85,Успешно,ATM87646,ATM,Кушва,"Кушва, ул. Мирная, д. 11"
459271614,01/05/2020 13:33:14,53006007443292224278,40817810000005154890,3/15/2026,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Снятие,55021.68,Успешно,POS28311,POS,Петровск-Забайкальский,"Петровск-Забайкальский, ул. Тагильская, д. 38"
459271615,01/05/2020 13:36:07,56306549298647046533,40817810000009027727,3/23/2026,1-98207,Пудков,Олег,Иванович,4/17/1970,4249433646,7/13/2040,+79191440029,Снятие,63815.06,Успешно,ATM19940,ATM,Кола,"Кола, ул. Загородная, д. 17"
459271616,01/05/2020 13:37:06,47490261842045004669,40817810000007825857,1/28/2030,2-64134,Велдин,Александр,Михаилович,6/22/1935,8521619473,8/2/2029,+79328601196,Пополнение,45676.52,Успешно,ATM48336,ATM,Лагань,"Лагань, ул. Старая Поляная, д. 1"
459271617,01/05/2020 13:38:04,45850914332694488633,40817810000005737189,6/6/2022,1-48681,Чашко,Валерий,Дмитриевич,11/9/1965,6675992612,12/16/2025,+79593444366,Снятие,49521.71,Успешно,ATM95603,ATM,Снежинск,"Снежинск, ул. Митченко, д. 47"
459271618,01/05/2020 13:39:09,56479924584264486555,40817810000005904664,2/6/2023,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Оплата,38250.12,Отказ,ATM82015,ATM,Камбарка,"Камбарка, ул. Тикоцкого, д. 49"
459271619,01/05/2020 13:41:32,52600249351655101813,40817810000004791340,8/7/2021,6-69434,Манвелян,Петр,Кириллович,1/27/1957,2603146357,3/1/2032,+79441042802,Оплата,54528.26,Отказ,ATM56696,ATM,Верхний Уфалей,"Верхний Уфалей, ул. Вересневая, д. 39"
459271620,01/05/2020 13:42:27,57434903762955350306,40817810000005631758,1/18/2038,5-51270,Петропуло,Николай,Владимирович,5/15/1994,6445270790,11/1/2037,+79886548801,Пополнение,88685.24,Отказ,POS11310,POS,Пласт,"Пласт, ул. Чайлытко, д. 46"
459271621,01/05/2020 13:44:54,44023763644894416203,40817810000008799704,9/20/2039,1-13610,Фель,Константин,Васильевич,9/21/1989,8611132511,12/14/2036,+79727028539,Снятие,45221.19,Успешно,POS91355,POS,Демидов,"Демидов, ул. Примеровская, д. 65"
459271622,01/05/2020 13:46:14,52217212363756814606,40817810000002748541,1/16/2024,2-64134,Велдин,Александр,Михаилович,6/22/1935,8521619473,8/2/2029,+79328601196,Пополнение,74107.74,Успешно,POS81772,POS,Кузнецк,"Кузнецк, ул. Халтурина, д. 73"
459271623,01/05/2020 13:48:44,41635106991445932833,40817810000009107700,10/5/2028,5-36031,Гуляков,Михаил,Александрович,6/9/1934,9600352239,5/24/2031,+79529669124,Оплата,49230.35,Успешно,ATM40216,ATM,Облучье,"Облучье, ул. Ирченко, д. 49"
459271624,01/05/2020 13:50:09,57820141152116903153,40817810000005120838,11/20/2026,7-71593,Бухарец,Антон,Сергеевич,3/12/1980,7722740007,5/16/2039,+79249514649,Снятие,68868.14,Успешно,POS66772,POS,Ессентуки,"Ессентуки, ул. Берковецкая, д. 87"
459271625,01/05/2020 13:50:53,53533022808553449695,40817810000003207000,6/4/2040,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Пополнение,76164.47,Отказ,POS43792,POS,Славянск-на-Кубани,"Славянск-на-Кубани, ул. Клецкая, д. 86"
459271626,01/05/2020 13:52:06,52467819764951066367,40817810000008062108,6/10/2029,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Пополнение,30756.64,Отказ,ATM54985,ATM,Судогда,"Судогда, ул. Глаголева, д. 36"
459271627,01/05/2020 13:53:56,55219784801492078340,40817810000005314247,6/5/2030,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Пополнение,54241.98,Успешно,POS71096,POS,Михайловка,"Михайловка, ул. Кременчугская, д. 49"
459271628,01/05/2020 13:56:15,58542872469318712118,40817810000006223181,5/2/2030,7-64059,Велдин,Павел,Дмитриевич,1/19/1953,5663227258,9/14/2038,+79670171749,Снятие,54957.13,Успешно,ATM92212,ATM,Димитровград,"Димитровград, ул. Курская, д. 7"
459271629,01/05/2020 13:58:45,47124644929768319467,40817810000008603610,8/25/2034,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Пополнение,88395.63,Отказ,ATM48336,ATM,Лагань,"Лагань, ул. Старая Поляная, д. 1"
